"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WSC5PUS","199111","74.983","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199112","70.782","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199113","883.408","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199201","86.009","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199202","82.966","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199203","79.149","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199204","70.084","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199205","86.157","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199206","82.698","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199207","85.89","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199208","84.395","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199209","82.595","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199210","75.971","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199211","58.902","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199212","85.791","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199213","960.606","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199301","104.01","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199302","80.481","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199303","101.846","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199304","74.217","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199305","85.84","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199306","87.145","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199307","83.629","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199308","69.506","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199309","85.015","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199310","84.039","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199311","78.435","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199312","83.827","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199313","1017.989","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199401","77.328","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199402","81.72","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199403","96.391","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199404","86.364","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199405","106.288","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199406","103.915","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199407","97.752","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199408","96.219","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199409","88.714","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199410","105.906","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199411","103.969","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199412","117.101","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199413","1161.668","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199501","121.766","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199502","105.497","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199503","106.943","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199504","141.707","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199505","90.136","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199506","132.585","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199507","127.908","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199508","135.496","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199509","132.261","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199510","144.034","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199511","146.726","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199512","134.339","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199513","1519.398","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199601","141.496","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199602","161.366","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199603","181.407","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199604","160.109","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199605","165.121","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199606","194.374","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199607","207.713","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199608","157.108","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199609","184.721","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199610","215.286","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199611","199.419","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199612","207.628","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199613","2175.748","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199701","168.975","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199702","182.967","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199703","182.877","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199704","207.983","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199705","215.417","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199706","194.211","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199707","202.238","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199708","204.358","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199709","174.548","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199710","207.369","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199711","196.205","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199712","204.882","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199713","2342.029","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199801","166.994","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199802","168.792","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199803","198.922","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199804","194.882","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199805","214.558","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199806","173.33","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199807","198.786","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199808","199.199","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199809","191.679","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199810","211.058","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199811","173.493","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199812","243.356","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199813","2335.049","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199901","180.679","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199902","191.525","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199903","195.411","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199904","213.633","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199905","226.146","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199906","217.319","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199907","204.342","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199908","191.886","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199909","196.472","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199910","195.197","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199911","193.134","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199912","187.041","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","199913","2392.785","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200001","161.96","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200002","168.068","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200003","191.549","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200004","190.862","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200005","204.924","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200006","164.901","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200007","172.412","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200008","165.072","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200009","157.591","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200010","169.948","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200011","156.57","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200012","81.057","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200013","1984.913","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200101","75.801","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200102","73.02","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200103","72.378","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200104","78.516","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200105","86.998","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200106","87.659","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200107","91.984","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200108","88.066","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200109","87.459","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200110","85.536","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200111","80.985","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200112","98.924","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200113","1007.326","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200201","73.437","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200202","61.428","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200203","74.891","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200204","77.289","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200205","93.036","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200206","92.232","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200207","94.968","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200208","106.967","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200209","103.209","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200210","94.708","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200211","95.947","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200212","84.604","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200213","1052.714","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200301","100.239","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200302","86.087","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200303","110.65","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200304","111.865","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200305","109.652","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200306","111.316","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200307","118.038","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200308","113.202","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200309","106.727","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200310","111.117","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200311","97.517","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200312","112.506","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200313","1288.915","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200401","128.686","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200402","118.326","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200403","116.827","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200404","130.309","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200405","137.625","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200406","134.065","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200407","138.329","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200408","136.645","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200409","131.289","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200410","127.337","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200411","129.56","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200412","132.796","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200413","1561.794","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200501","137.075","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200502","123.959","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200503","136.856","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200504","124.819","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200505","146.74","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200506","149.73","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200507","148.854","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200508","142.902","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200509","140.911","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200510","129.295","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200511","136.919","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200512","138.695","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200513","1656.755","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200601","141.087","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200602","130.037","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200603","113.328","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200604","130.627","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200605","149.523","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200606","130.697","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200607","132.209","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200608","131.288","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200609","129.36","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200610","134.681","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200611","136.089","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200612","139.719","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200613","1598.646","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200701","130.701","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200702","109.451","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200703","128.083","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200704","127.458","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200705","137.506","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200706","135.802","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200707","145.913","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200708","136.049","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200709","134.111","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200710","141.805","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200711","138.702","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200712","133.217","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200713","1598.799","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200801","116.832","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200802","113.695","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200803","116.94","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200804","134.547","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200805","136.577","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200806","138.607","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200807","133.597","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200808","132.361","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200809","128.706","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200810","126.362","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200811","128.414","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200812","127.005","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200813","1533.645","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200901","131.359","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200902","120.13","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200903","145.183","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200904","145.018","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200905","154.977","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200906","154.713","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200907","155.835","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200908","153.546","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200909","147.506","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200910","146.097","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200911","151.278","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200912","142.643","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","200913","1748.284","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201001","136.77","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201002","111.231","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201003","133.561","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201004","143.514","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201005","148.905","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201006","149.733","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201007","145.679","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201008","151.532","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201009","148.458","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201010","133","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201011","134.125","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201012","135.763","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201013","1672.27","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201101","186.025","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201102","169.21","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201103","188.049","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201104","179.041","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201105","201.805","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201106","200.21","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201107","205.273","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201108","209.57","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201109","195.418","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201110","190.405","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201111","195.316","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201112","195.175","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201113","2315.497","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201201","185.689","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201202","181.663","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201203","188.037","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201204","187.462","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201205","192.582","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201206","179.995","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201207","197.952","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201208","208.009","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201209","195.834","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
"WSC5PUS","201210","200.118","4","Electricity Net Generation From Waste, Commercial Sector","Million Kilowatthours"
