label,type,time,value
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 11:00:00","11.58"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 12:00:00","11.52"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 13:00:00","11.98"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 14:00:00","12.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 15:00:00","12.79"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 16:00:00","13.69"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 17:00:00","17.47"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 18:00:00","12.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 19:00:00","12.38"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 20:00:00","10.39"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 21:00:00","8.05"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 22:00:00","5.64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-10 23:00:00","3.98"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 00:00:00",".64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 01:00:00",".86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 02:00:00","1.27"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 03:00:00",".96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 04:00:00",".83"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 05:00:00","2.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 06:00:00","4.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 07:00:00","9.84"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 08:00:00","10.66"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 09:00:00","10.62"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 10:00:00","11.21"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 11:00:00","11.75"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 12:00:00","11.66"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 13:00:00","12.47"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 14:00:00","12.79"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 15:00:00","12.39"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 16:00:00","12.91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 17:00:00","18.29"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 18:00:00","16.13"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 19:00:00","14.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 20:00:00","13.38"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 21:00:00","12.88"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 22:00:00","11.55"
"Zone J - NEW YORK CITY (DA)","price","2020-11-11 23:00:00","6.69"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 00:00:00","5.67"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 01:00:00","5.43"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 02:00:00","4.95"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 03:00:00","5.62"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 04:00:00","5.38"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 05:00:00","5.54"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 06:00:00","13.52"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 07:00:00","20.46"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 08:00:00","19.33"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 09:00:00","18.89"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 10:00:00","19.22"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 11:00:00","18.72"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 12:00:00","18.1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 13:00:00","17.89"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 14:00:00","18.09"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 15:00:00","17.19"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 16:00:00","22.84"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 17:00:00","24.54"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 18:00:00","23.42"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 19:00:00","20.16"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 20:00:00","18.83"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 21:00:00","18.13"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 22:00:00","16.52"
"Zone J - NEW YORK CITY (DA)","price","2020-11-12 23:00:00","13.99"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 00:00:00","14.75"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 01:00:00","11.68"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 02:00:00","9.16"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 03:00:00","5.62"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 04:00:00","7.81"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 05:00:00","7.62"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 06:00:00","12.98"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 07:00:00","23.29"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 08:00:00","18.84"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 09:00:00","17.51"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 10:00:00","16.75"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 11:00:00","15.3"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 12:00:00","13.15"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 13:00:00","13.01"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 14:00:00","12.82"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 15:00:00","12.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 16:00:00","13.76"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 17:00:00","16.49"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 18:00:00","16.92"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 19:00:00","16.34"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 20:00:00","12.91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 21:00:00","12.95"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 22:00:00","12.72"
"Zone J - NEW YORK CITY (DA)","price","2020-11-13 23:00:00","5.43"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 00:00:00","2.67"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 01:00:00","2.56"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 02:00:00","1.43"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 03:00:00",".63"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 04:00:00","1.26"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 05:00:00","2.8"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 06:00:00","2.74"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 07:00:00","7.77"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 08:00:00","9.88"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 09:00:00","10.64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 10:00:00","10.18"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 11:00:00","9.49"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 12:00:00","7.97"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 13:00:00","7.8"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 14:00:00","7.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 15:00:00","8.39"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 16:00:00","16.53"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 17:00:00","21.05"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 18:00:00","19.91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 19:00:00","18.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 20:00:00","15.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 21:00:00","11.57"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 22:00:00","11.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-14 23:00:00","7.79"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 00:00:00","8.14"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 01:00:00","1.41"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 02:00:00","1.29"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 03:00:00","1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 04:00:00","1.21"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 05:00:00","1.14"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 06:00:00","1.1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 07:00:00","3.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 08:00:00","2.14"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 09:00:00","5.01"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 10:00:00","6.11"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 11:00:00","6.16"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 12:00:00","5.32"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 13:00:00","5.67"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 14:00:00","5.67"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 15:00:00","6.92"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 16:00:00","10.92"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 17:00:00","16.72"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 18:00:00","14.05"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 19:00:00","8.99"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 20:00:00","7.1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 21:00:00","6.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 22:00:00","4.6"
"Zone J - NEW YORK CITY (DA)","price","2020-11-15 23:00:00","3.23"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 00:00:00","1.04"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 01:00:00",".99"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 02:00:00",".94"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 03:00:00","1.69"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 04:00:00","2.57"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 05:00:00","2.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 06:00:00","4.25"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 07:00:00","11.24"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 08:00:00","18.11"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 09:00:00","18.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 10:00:00","17.4"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 11:00:00","12.63"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 12:00:00","11.95"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 13:00:00","10.49"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 14:00:00","12.04"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 15:00:00","15.73"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 16:00:00","19.68"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 17:00:00","31.92"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 18:00:00","28.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 19:00:00","22.34"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 20:00:00","16.74"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 21:00:00","15.49"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 22:00:00","10.47"
"Zone J - NEW YORK CITY (DA)","price","2020-11-16 23:00:00","8.94"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 00:00:00","8.98"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 01:00:00","8.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 02:00:00","6.65"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 03:00:00","7.7"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 04:00:00","6.61"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 05:00:00","10.23"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 06:00:00","19.32"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 07:00:00","22.16"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 08:00:00","23.63"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 09:00:00","23.27"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 10:00:00","20.88"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 11:00:00","19.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 12:00:00","15.29"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 13:00:00","14.17"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 14:00:00","14.09"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 15:00:00","16.31"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 16:00:00","23.65"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 17:00:00","33.88"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 18:00:00","30.85"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 19:00:00","25.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 20:00:00","23.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 21:00:00","19.61"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 22:00:00","16.04"
"Zone J - NEW YORK CITY (DA)","price","2020-11-17 23:00:00","14.93"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 00:00:00","16.17"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 01:00:00","12.59"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 02:00:00","12.42"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 03:00:00","10.69"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 04:00:00","13.9"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 05:00:00","17.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 06:00:00","24.12"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 07:00:00","27.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 08:00:00","30.43"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 09:00:00","31.41"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 10:00:00","26.77"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 11:00:00","25.12"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 12:00:00","23.81"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 13:00:00","22.68"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 14:00:00","21.24"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 15:00:00","21.53"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 16:00:00","24.81"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 17:00:00","34.03"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 18:00:00","30.62"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 19:00:00","27.81"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 20:00:00","25.92"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 21:00:00","21.21"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 22:00:00","20.76"
"Zone J - NEW YORK CITY (DA)","price","2020-11-18 23:00:00","13.83"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 00:00:00","2.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 01:00:00","2.35"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 02:00:00","2.26"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 03:00:00","1.89"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 04:00:00","1.97"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 05:00:00","2.13"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 06:00:00","3.1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 07:00:00","7.5"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 08:00:00","10.51"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 09:00:00","9.64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 10:00:00","8.19"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 11:00:00","6.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 12:00:00","4.7"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 13:00:00","5.08"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 14:00:00","4.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 15:00:00","2.79"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 16:00:00","9.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 17:00:00","16.88"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 18:00:00","14.22"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 19:00:00","12.27"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 20:00:00","8.95"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 21:00:00","4.93"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 22:00:00","2.4"
"Zone J - NEW YORK CITY (DA)","price","2020-11-19 23:00:00","1.73"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 00:00:00",".79"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 01:00:00",".54"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 02:00:00",".22"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 03:00:00",".22"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 04:00:00",".65"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 05:00:00",".91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 06:00:00","2.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 07:00:00","4.39"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 08:00:00","6.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 09:00:00","7.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 10:00:00","5.24"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 11:00:00","5.64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 12:00:00","5.26"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 13:00:00","5.59"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 14:00:00","8.07"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 15:00:00","8.01"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 16:00:00","10.96"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 17:00:00","12.81"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 18:00:00","14.85"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 19:00:00","14.61"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 20:00:00","10.14"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 21:00:00","8.34"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 22:00:00","7.37"
"Zone J - NEW YORK CITY (DA)","price","2020-11-20 23:00:00","4.43"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 00:00:00","4.74"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 01:00:00","4.64"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 02:00:00","3.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 03:00:00","4.87"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 04:00:00","3.71"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 05:00:00","4.93"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 06:00:00","8.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 07:00:00","15.1"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 08:00:00","19.31"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 09:00:00","22.02"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 10:00:00","20.31"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 11:00:00","19.01"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 12:00:00","16.53"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 13:00:00","15.91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 14:00:00","16.46"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 15:00:00","19.2"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 16:00:00","24.04"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 17:00:00","29.08"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 18:00:00","27.04"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 19:00:00","24.72"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 20:00:00","23.02"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 21:00:00","19.53"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 22:00:00","16.73"
"Zone J - NEW YORK CITY (DA)","price","2020-11-21 23:00:00","16.26"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 00:00:00","15.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 01:00:00","12.73"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 02:00:00","10.91"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 03:00:00","8.89"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 04:00:00","9.19"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 05:00:00","10.05"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 06:00:00","12.75"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 07:00:00","14.83"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 08:00:00","19.3"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 09:00:00","20.33"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 10:00:00","20.9"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 11:00:00","20.7"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 12:00:00","20.36"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 13:00:00","20.11"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 14:00:00","18.97"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 15:00:00","19.61"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 16:00:00","20.19"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 17:00:00","21.67"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 18:00:00","21.63"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 19:00:00","19.3"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 20:00:00","15.9"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 21:00:00","9.86"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 22:00:00","7.08"
"Zone J - NEW YORK CITY (DA)","price","2020-11-22 23:00:00","4.87"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 00:00:00","4.85"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 01:00:00","4.73"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 02:00:00","3.08"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 03:00:00","3.51"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 04:00:00","3"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 05:00:00","4.68"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 06:00:00","12.84"
"Zone J - NEW YORK CITY (DA)","price","2020-11-23 07:00:00","16.35"
